"{""models"": [""openai/gpt-5.5-pro"", ""anthropic/claude-opus-4.7"", ""moonshotai/kimi-k2.6"", ""google/gemini-3.5-flash""], ""questions_csv"": ""/home/v/negation-chains/Questions/investigation_boolean_literal_true.csv"", ""reasoning"": {""max_tokens"": 65536}, ""runner"": ""run_sequential_negation_probe.py"", ""system_prompt"": ""Return only the requested answer token or phrase, in lowercase, with no punctuation and no explanation."", ""targeted_counts"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 50, 51, 100, 101, 500, 501], ""timeout_seconds"": 45}"
NegationCount,ExpectedAnswer,Question,model,run_index,max_tokens,reasoning_tokens,prompt_tokens,completion_tokens,total_tokens,finish_reason,answer,matches_expected,raw_response,response_source
10,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,394,55,395,450,stop,true,True,true,live
11,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,150,66,157,223,stop,false,True,false,live
11,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,0,94,5,99,stop,false,True,false,live
11,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,1560,68,1651,1719,stop,false,True,false,live
11,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,523,56,524,580,stop,false,True,false,live
12,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,134,67,141,208,stop,true,True,true,live
12,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,26,95,75,170,stop,true,True,true,live
12,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,688,69,725,794,stop,true,True,true,live
12,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,375,57,376,433,stop,true,True,true,live
13,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,202,68,209,277,stop,false,True,false,live
13,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,0,96,5,101,stop,false,True,false,live
13,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,542,70,543,613,stop,false,True,false,live
13,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,504,58,505,563,stop,false,True,false,live
14,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,131,69,138,207,stop,true,True,true,live
14,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,0,97,52,149,stop,true,True,true,live
14,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,350,71,408,479,stop,true,True,true,live
14,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,604,59,605,664,stop,true,True,true,live
15,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,199,70,206,276,stop,false,True,false,live
15,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,19,98,32,130,stop,false,True,false,live
15,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,287,72,285,357,stop,false,True, false,live
15,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,820,60,821,881,stop,false,True,false,live
16,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,173,71,180,251,stop,true,True,true,live
16,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,32,99,129,228,stop,true,True,true,live
16,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,332,72,371,443,stop,true,True,true,live
16,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,555,61,556,617,stop,true,True,true,live
17,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,304,72,311,383,stop,false,True,false,live
17,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,0,100,42,142,stop,false,True,false,live
17,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,704,74,780,854,stop,false,True,false,live
17,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,730,62,731,793,stop,false,True,false,live
18,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,189,73,196,269,stop,true,True,true,live
18,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,30,101,34,135,stop,true,True,true,live
18,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,848,75,851,926,stop,true,True, true,live
18,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,702,63,703,766,stop,true,True,true,live
19,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,544,74,551,625,stop,false,True,false,live
19,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,0,102,42,144,stop,false,True,false,live
19,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,718,76,721,797,stop,false,True, false,live
19,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,770,64,771,835,stop,false,True,false,live
20,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,174,75,181,256,stop,true,True,true,live
20,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,0,103,5,108,stop,true,True,true,live
20,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,567,77,642,719,stop,true,True,true,live
20,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,1123,65,1124,1189,stop,true,True,true,live
50,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,820,105,827,932,stop,true,True,true,live
50,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,128,133,1442,1575,stop,true,True,true,live
50,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,6731,107,7517,7624,stop,true,True,true,live
50,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,1278,95,1279,1374,stop,true,True,true,live
51,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,1666,106,1673,1779,stop,false,True,false,live
51,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,237,134,3833,3967,stop,false,True,false,live
51,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,5126,108,5728,5836,stop,true,False, true,live
51,false,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,2077,96,2078,2174,stop,false,True,false,live
100,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",openai/gpt-5.5-pro,1,,4089,155,4096,4251,stop,true,True,true,live
100,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",anthropic/claude-opus-4.7,1,,537,183,8145,8328,stop,false,False,false,live
100,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",moonshotai/kimi-k2.6,1,,29838,157,29839,29996,stop,true,True,true,live
100,true,"For the following boolean statement, evaluate what x is: x is not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not not true. Reply with exactly one lowercase word: true or false.",google/gemini-3.5-flash,1,,2619,145,2620,2765,stop,true,True,true,live
